"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4","exclude_trial_omission","exclude_inattention"
"102",1,"3",103,670,"red","cyan","red","cyan","right","left","k","right","left","0","1",0.561,0.72,0,1,0,1,1,1,0,0,0.159,0,0,0,"cyan","null","null","red",1,2,0.72,0.479,0.814,0.561,FALSE,FALSE
"103",1,"3",104,541,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","0",0.805,0.496,1,0,0,1,1,0,0,1,0.309,0,0,0.005,"null","cyan","red","null",1,2,0.728,0.496,0.805,0.572,FALSE,FALSE
"104",1,"3",105,376,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","1",0.771,0.496,1,1,0,1,1,1,1,1,0.275,0,0,0.005,"null","cyan","red","null",1,2,0.729,0.496,0.771,0.569,FALSE,FALSE
"105",1,"3",106,655,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","1",0.733,0.496,0,0,0,1,1,0,1,1,0.237,0,0,0.005,"cyan","red","null","null",1,2,0.733,0.496,0.737,0.578,FALSE,FALSE
"106",1,"3",107,415,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","1",0.739,0.469,0,0,0,1,1,0,1,1,0.27,0,0,0.005,"null","cyan","red","null",1,2,0.748,0.469,0.739,0.606,FALSE,FALSE
"107",1,"3",108,822,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","1",0.583,0.727,0,0,0,1,1,1,0,0,0.144,0,0,0,"null","null","red","cyan",1,2,0.734,0.468,0.727,0.583,FALSE,FALSE
"108",1,"3",109,704,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","1","0",0.727,0.505,0,0,0,1,1,0,0,1,0.222,0,0,0.005,"red","cyan","null","null",1,2,0.727,0.505,0.733,0.537,FALSE,FALSE
"109",1,"3",110,499,"red","cyan","cyan","red","right","left","s","left","right","0","1",0.721,0.556,0,1,0,1,1,1,0,1,0.165,0,0,0,"cyan","null","null","red",1,2,0.721,0.517,0.715,0.556,FALSE,FALSE
"110",1,"3",111,531,"red","cyan","red","cyan","right","left","k","right","left","0","0",0.543,0.696,0,0,1,1,1,1,1,0,0.153,0,0,0,"cyan","null","null","red",1,2,0.696,0.494,0.699,0.543,FALSE,FALSE
"111",1,"3",112,559,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","1","0",0.527,0.74,0,0,0,1,1,0,1,0,0.213,0,0,0.005,"red","cyan","null","null",1,2,0.74,0.527,0.717,0.516,FALSE,FALSE
"112",1,"3",113,548,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.726,0.529,1,0,0,1,1,0,0,1,0.197,0,0,0.005,"null","null","cyan","red",1,2,0.727,0.494,0.726,0.529,FALSE,FALSE
"113",1,"3",114,446,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.747,0.519,0,1,0,1,1,1,1,1,0.228,0,0,0.005,"null","null","red","cyan",1,2,0.731,0.501,0.747,0.519,FALSE,FALSE
"114",1,"3",115,871,"red","cyan","red","cyan","right","left","k","right","left","0","1",0.516,0.763,1,0,1,1,1,0,1,0,0.247,0,0,0,"cyan","null","null","red",1,2,0.763,0.51,0.733,0.516,FALSE,FALSE
"115",1,"3",116,681,"red","cyan","cyan","red","right","left","s","left","right","1","0",0.723,0.522,0,0,1,1,1,1,1,1,0.201,0,0,0.005,"cyan","null","null","red",1,2,0.723,0.488,0.744,0.522,FALSE,FALSE
"116",1,"3",117,438,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.765,0.496,1,0,0,1,1,0,1,1,0.269,0,0,0.005,"null","null","cyan","red",1,2,0.719,0.513,0.765,0.496,FALSE,FALSE
"117",1,"3",118,410,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","0","1",0.51,0.493,1,0,0,1,1,0,1,1,0.017,0,0,0,"null","cyan","null","red",1,2,0.734,0.51,0.775,0.493,FALSE,FALSE
"118",1,"3",119,812,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","0","0",0.507,0.514,1,1,0,1,1,1,1,0,0.00700000000000001,0,0,0,"null","cyan","null","red",1,2,0.772,0.507,0.77,0.514,FALSE,FALSE
"119",1,"3",120,432,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","1","0",0.739,0.779,1,0,0,1,1,0,0,0,0.04,0,0,0.005,"red","null","cyan","null",1,2,0.779,0.493,0.739,0.509,FALSE,FALSE
"120",1,"3",121,587,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","1","1",0.78,0.478,0,0,1,1,1,0,1,1,0.302,0,0,0.005,"red","cyan","null","null",1,2,0.78,0.478,0.724,0.508,FALSE,FALSE
"121",1,"3",122,547,"red","cyan","red","cyan","right","left","k","right","left","0","1",0.502,0.769,1,0,0,1,1,1,0,0,0.267,0,0,0,"cyan","null","null","red",1,2,0.769,0.463,0.774,0.502,FALSE,FALSE
"122",1,"3",123,428,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","0",0.763,0.496,0,0,0,1,1,1,0,1,0.267,0,0,0.005,"null","null","cyan","red",1,2,0.77,0.425,0.763,0.496,FALSE,FALSE
"123",1,"3",124,417,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.74,0.496,1,1,0,1,1,1,1,1,0.244,0,0,0.005,"null","null","cyan","red",1,2,0.781,0.47,0.74,0.496,FALSE,FALSE
"124",1,"3",125,1225,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","1","1",0.451,0.493,0,0,0,1,1,0,1,0,0.042,0,0,0.005,"null","red","null","cyan",1,2,0.768,0.451,0.702,0.493,FALSE,FALSE
"125",1,"3",126,586,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","0","1",0.725,0.475,1,0,0,1,1,1,0,1,0.25,0,0,0,"null","cyan","red","null",1,2,0.731,0.475,0.725,0.503,FALSE,FALSE
"126",1,"3",127,653,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","0",0.703,0.51,0,1,0,1,1,1,0,1,0.193,0,0,0.005,"null","null","cyan","red",1,2,0.742,0.472,0.703,0.51,FALSE,FALSE
"127",1,"3",128,542,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","1","1",0.495,0.723,0,0,0,1,1,0,0,0,0.228,0,0,0.005,"cyan","red","null","null",1,2,0.723,0.495,0.679,0.469,FALSE,FALSE
"128",1,"3",129,440,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","1","1",0.49,0.495,1,1,0,1,1,1,0,0,0.005,0,0,0.005,"null","red","null","cyan",1,2,0.741,0.49,0.689,0.495,FALSE,FALSE
"129",1,"3",130,495,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","0","1",0.684,0.478,1,0,0,1,1,0,1,1,0.206,0,0,0,"null","null","red","cyan",1,2,0.708,0.52,0.684,0.478,FALSE,FALSE
"130",1,"3",131,629,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","0","0",0.461,0.694,1,0,1,1,1,1,1,0,0.233,0,0,0,"null","null","cyan","red",1,2,0.699,0.504,0.694,0.461,FALSE,FALSE
"131",1,"3",132,826,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","1","0",0.526,0.686,1,0,0,1,1,0,1,0,0.16,0,0,0.005,"null","red","cyan","null",1,2,0.707,0.526,0.686,0.459,FALSE,FALSE
"132",1,"3",133,567,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","1","1",0.7,0.711,1,0,0,1,1,0,1,0,0.011,0,0,0.005,"red","null","cyan","null",1,2,0.7,0.542,0.711,0.466,FALSE,FALSE
"133",1,"3",134,722,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.691,0.433,0,0,1,1,1,0,1,1,0.258,0,0,0.005,"null","null","cyan","red",1,2,0.717,0.498,0.691,0.433,FALSE,FALSE
"134",1,"3",135,499,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","0","1",0.516,0.727,1,0,0,1,1,0,0,0,0.211,0,0,0,"red","cyan","null","null",1,2,0.727,0.516,0.703,0.437,FALSE,FALSE
"135",1,"3",136,893,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","0","0",0.502,0.706,0,1,0,1,1,1,0,0,0.204,0,0,0,"null","red","cyan","null",1,2,0.749,0.502,0.706,0.456,FALSE,FALSE
"136",1,"3",137,474,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","0",0.716,0.513,1,0,1,1,1,1,1,1,0.203,0,0,0.005,"null","cyan","red","null",1,2,0.765,0.513,0.716,0.442,FALSE,FALSE
"137",1,"3",138,472,"red","cyan","cyan","red","right","left","s","left","right","0","1",0.778,0.441,0,0,0,1,1,0,0,1,0.337,0,0,0,"cyan","null","null","red",1,2,0.778,0.506,0.739,0.441,FALSE,FALSE
"138",1,"3",139,785,"red","cyan","cyan","red","left","right","k","right","left","0","0",0.422,0.737,1,0,1,1,1,1,1,0,0.315,0,0,0,"red","null","null","cyan",1,2,0.737,0.492,0.732,0.422,FALSE,FALSE
"139",1,"3",140,1135,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","1","0",0.545,0.421,1,0,0,1,1,1,0,1,0.124,0,0,0.005,"null","cyan","null","red",1,2,0.736,0.545,0.725,0.421,FALSE,FALSE
"140",1,"3",141,452,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","0","1",0.544,0.735,1,1,0,1,1,1,0,0,0.191,0,0,0,"null","cyan","red","null",1,2,0.754,0.544,0.735,0.382,FALSE,FALSE
"141",1,"3",142,1031,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","0",0.78,0.539,1,0,0,1,1,1,0,1,0.241,0,0,0.005,"cyan","red","null","null",1,2,0.78,0.539,0.752,0.383,FALSE,FALSE
"142",1,"3",143,440,"red","cyan","red","cyan","left","right","s","left","right","1","1",0.82,0.384,0,1,0,1,1,1,0,1,0.436,0,0,0.005,"red","null","null","cyan",1,2,0.82,0.525,0.756,0.384,FALSE,FALSE
"143",1,"3",144,747,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","0","1",0.514,0.763,1,0,0,1,1,0,0,0,0.249,0,0,0,"null","red","cyan","null",1,2,0.85,0.514,0.763,0.366,FALSE,FALSE
"144",1,"3",145,610,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","0",0.785,0.365,1,0,1,1,1,0,1,1,0.42,0,0,0.005,"null","null","red","cyan",1,2,0.85,0.523,0.785,0.365,FALSE,FALSE
"145",1,"3",148,518,"red","cyan","cyan","red","right","left","s","left","right","1","0",0.85,0.327,1,0,1,1,1,0,1,1,0.523,0,0,0.005,"cyan","null","null","red",1,2,0.85,0.493,0.794,0.327,FALSE,FALSE
"146",1,"3",149,762,"red","cyan","red","cyan","left","right","s","left","right","1","1",0.85,0.359,0,1,0,1,1,1,1,1,0.491,0,0,0.005,"red","null","null","cyan",1,2,0.85,0.501,0.799,0.359,FALSE,FALSE
"147",1,"3",150,604,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.783,0.366,0,0,0,1,1,0,1,1,0.417,0,0,0.005,"null","null","cyan","red",1,2,0.85,0.524,0.783,0.366,FALSE,FALSE
"148",1,"4",151,572,"red","cyan","cyan","red","right","left","s","left","right","1","1",0.816,0.371,1,0,0,1,1,0,1,1,0.445,0,0,0.005,"cyan","null","null","red",1,2,0.816,0.525,0.789,0.371,FALSE,FALSE
"149",1,"4",152,642,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","1","1",0.539,0.786,0,0,0,1,1,0,0,0,0.247,0,0,0.005,"null","red","cyan","null",1,2,0.788,0.539,0.786,0.376,FALSE,FALSE
"150",1,"4",153,465,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","1",0.539,0.783,0,1,0,1,1,1,1,0,0.244,0,0,0.005,"null","cyan","red","null",1,2,0.8,0.539,0.783,0.334,FALSE,FALSE
"151",1,"4",154,444,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","0","1",0.556,0.77,0,1,0,1,1,1,1,0,0.214,0,0,0,"null","red","cyan","null",1,2,0.778,0.556,0.77,0.354,FALSE,FALSE
"152",1,"4",155,568,"red","cyan","cyan","red","middle_left","middle_right","h","middle_right","middle_left","1","0",0.777,0.53,0,0,1,1,1,1,1,1,0.247,0,0,0.005,"null","red","cyan","null",1,2,0.785,0.53,0.777,0.348,FALSE,FALSE
"153",1,"4",156,586,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","0","1",0.805,0.519,1,0,0,1,1,0,1,1,0.286,0,0,0,"cyan","red","null","null",1,2,0.805,0.519,0.774,0.359,FALSE,FALSE
"154",1,"4",157,742,"red","cyan","cyan","red","left","right","k","right","left","0","0",0.352,0.815,1,0,0,1,1,1,0,0,0.463,0,0,0,"red","null","null","cyan",1,2,0.815,0.505,0.779,0.352,FALSE,FALSE
"155",1,"4",158,447,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","1","0",0.757,0.804,1,0,0,1,1,0,1,0,0.047,0,0,0.005,"red","null","cyan","null",1,2,0.804,0.508,0.757,0.361,FALSE,FALSE
"156",1,"4",159,468,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","1",0.721,0.509,0,1,0,1,1,1,0,1,0.212,0,0,0.005,"null","cyan","red","null",1,2,0.805,0.509,0.721,0.342,FALSE,FALSE
"157",1,"4",160,412,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","1","1",0.738,0.81,0,1,0,1,1,1,0,0,0.0720000000000001,0,0,0.005,"red","null","cyan","null",1,2,0.81,0.52,0.738,0.331,FALSE,FALSE
"158",1,"4",161,672,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","1","1",0.52,0.321,1,0,0,1,1,0,0,1,0.199,0,0,0.005,"null","cyan","null","red",1,2,0.81,0.52,0.766,0.321,FALSE,FALSE
"159",1,"4",162,435,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","0","1",0.733,0.304,0,0,0,1,1,0,1,1,0.429,0,0,0,"null","null","red","cyan",1,2,0.817,0.514,0.733,0.304,FALSE,FALSE
"160",1,"4",163,390,"red","cyan","cyan","red","middle_left","middle_right","h","middle_right","middle_left","1","0",0.687,0.531,0,1,0,1,1,1,0,1,0.156,0,0,0.005,"null","red","cyan","null",1,2,0.787,0.531,0.687,0.311,FALSE,FALSE
"161",1,"4",164,700,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","1","1",0.519,0.768,0,0,1,1,1,0,1,0,0.249,0,0,0.005,"cyan","red","null","null",1,2,0.768,0.519,0.691,0.324,FALSE,FALSE
"162",1,"4",165,662,"red","cyan","cyan","red","right","left","s","left","right","0","1",0.765,0.357,0,0,1,1,1,0,1,1,0.408,0,0,0,"cyan","null","null","red",1,2,0.765,0.528,0.727,0.357,FALSE,FALSE
"163",1,"4",166,890,"red","cyan","red","cyan","right","left","k","right","left","0","0",0.352,0.768,0,0,1,1,1,1,1,0,0.416,0,0,0,"cyan","null","null","red",1,2,0.768,0.512,0.713,0.352,FALSE,FALSE
"164",1,"4",167,668,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","1","0",0.503,0.312,0,0,0,1,1,1,0,1,0.191,0,0,0.005,"null","cyan","null","red",1,2,0.772,0.503,0.751,0.312,FALSE,FALSE
"165",1,"4",168,559,"red","cyan","cyan","red","left","right","k","right","left","1","1",0.324,0.813,1,0,1,1,1,0,1,0,0.489,0,0,0.005,"red","null","null","cyan",1,2,0.813,0.492,0.773,0.324,FALSE,FALSE
"166",1,"4",169,693,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","0","1",0.49,0.796,0,0,0,1,1,0,1,0,0.306,0,0,0,"cyan","red","null","null",1,2,0.796,0.49,0.765,0.361,FALSE,FALSE
"167",1,"4",170,584,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","0",0.344,0.756,0,0,0,1,1,0,0,0,0.412,0,0,0,"null","null","red","cyan",1,2,0.807,0.461,0.756,0.344,FALSE,FALSE
"168",1,"4",171,404,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","0",0.412,0.683,1,0,0,1,1,0,1,0,0.271,0,0,0.005,"null","cyan","red","null",1,2,0.797,0.412,0.683,0.365,FALSE,FALSE
"169",1,"4",172,455,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","1","1",0.421,0.644,0,1,0,1,1,1,1,0,0.223,0,0,0.005,"null","red","cyan","null",1,2,0.772,0.421,0.644,0.344,FALSE,FALSE
"170",1,"4",173,457,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","0","1",0.428,0.751,1,1,0,1,1,1,0,0,0.323,0,0,0,"cyan","red","null","null",1,2,0.751,0.428,0.635,0.364,FALSE,FALSE
"171",1,"4",174,501,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","0","0",0.452,0.632,0,1,0,1,1,1,0,0,0.18,0,0,0,"null","cyan","red","null",1,2,0.753,0.452,0.632,0.37,FALSE,FALSE
"172",1,"4",175,546,"red","cyan","red","cyan","middle_right","left","h","middle_right","left","1","0",0.628,0.765,0,0,1,1,1,0,1,0,0.137,0,0,0.005,"cyan","null","red","null",1,2,0.765,0.481,0.628,0.365,FALSE,FALSE
"173",1,"4",176,432,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.657,0.369,0,1,0,1,1,1,0,1,0.288,0,0,0.005,"null","null","cyan","red",1,2,0.792,0.518,0.657,0.369,FALSE,FALSE
"174",1,"4",177,424,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","1",0.669,0.511,0,1,0,1,1,1,0,1,0.158,0,0,0.005,"null","cyan","red","null",1,2,0.771,0.511,0.669,0.376,FALSE,FALSE
"175",1,"4",178,498,"red","cyan","red","cyan","right","left","k","right","left","0","1",0.367,0.771,1,0,0,1,1,0,0,0,0.404,0,0,0,"cyan","null","null","red",1,2,0.771,0.501,0.698,0.367,FALSE,FALSE
"176",1,"4",179,340,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","0",0.717,0.315,1,0,0,1,1,1,0,1,0.402,0,0,0.005,"null","null","red","cyan",1,2,0.714,0.513,0.717,0.315,FALSE,FALSE
"177",1,"4",180,417,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.718,0.294,1,1,0,1,1,1,1,1,0.424,0,0,0.005,"null","null","red","cyan",1,2,0.688,0.51,0.718,0.294,FALSE,FALSE
"178",1,"4",181,363,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","0","1",0.733,0.301,0,1,0,1,1,1,1,1,0.432,0,0,0,"null","null","cyan","red",1,2,0.685,0.499,0.733,0.301,FALSE,FALSE
"179",1,"4",182,1142,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","1","0",0.53,0.293,0,0,0,1,1,0,1,1,0.237,0,0,0.005,"null","red","null","cyan",1,2,0.705,0.53,0.73,0.293,FALSE,FALSE
"180",1,"4",183,528,"red","cyan","red","cyan","middle_right","middle_left","h","middle_right","middle_left","1","1",0.727,0.55,1,0,0,1,1,1,0,1,0.177,0,0,0.005,"null","cyan","red","null",1,2,0.738,0.55,0.727,0.271,FALSE,FALSE
"181",1,"4",184,589,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","1","1",0.744,0.559,1,0,0,1,1,0,1,1,0.185,0,0,0.005,"red","cyan","null","null",1,2,0.744,0.559,0.71,0.277,FALSE,FALSE
"182",1,"4",185,513,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","1","1",0.74,0.54,1,1,0,1,1,1,1,1,0.2,0,0,0.005,"red","cyan","null","null",1,2,0.74,0.54,0.71,0.279,FALSE,FALSE
"183",1,"4",186,377,"red","cyan","red","cyan","middle_right","left","h","middle_right","left","0","1",0.737,0.754,1,0,0,1,1,1,0,0,0.017,0,0,0,"cyan","null","red","null",1,2,0.754,0.56,0.737,0.306,FALSE,FALSE
"184",1,"4",187,452,"red","cyan","cyan","red","right","left","s","left","right","1","0",0.758,0.329,0,0,1,1,1,0,1,1,0.429,0,0,0.005,"cyan","null","null","red",1,2,0.758,0.551,0.768,0.329,FALSE,FALSE
"185",1,"4",188,893,"red","cyan","red","cyan","right","middle_right","k","right","middle_right","1","1",0.336,0.746,0,0,1,1,1,0,1,0,0.41,0,0,0.005,"null","null","cyan","red",1,2,0.766,0.57,0.746,0.336,FALSE,FALSE
"186",1,"4",189,521,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","1",0.325,0.75,0,1,0,1,1,1,1,0,0.425,0,0,0,"null","null","red","cyan",1,2,0.742,0.591,0.75,0.325,FALSE,FALSE
"187",1,"4",190,590,"red","cyan","red","cyan","left","right","s","left","right","1","0",0.727,0.357,0,0,0,1,1,1,0,1,0.37,0,0,0.005,"red","null","null","cyan",1,2,0.727,0.595,0.745,0.357,FALSE,FALSE
"188",1,"4",191,759,"red","cyan","red","cyan","right","middle_left","k","right","middle_left","0","1",0.379,0.613,1,0,1,1,1,0,1,0,0.234,0,0,0,"null","cyan","null","red",1,2,0.742,0.613,0.731,0.379,FALSE,FALSE
"189",1,"4",192,527,"red","cyan","red","cyan","left","middle_right","s","left","middle_right","1","0",0.733,0.739,1,0,0,1,1,0,0,0,0.00600000000000001,0,0,0.005,"red","null","cyan","null",1,2,0.733,0.609,0.739,0.375,FALSE,FALSE
"190",1,"4",193,546,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","1","1",0.694,0.694,0,1,0,1,1,1,1,0,0,0,0,0.005,"cyan","null","red","null",1,2,0.694,0.624,0.694,0.362,FALSE,FALSE
"191",1,"4",194,720,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","0","1",0.716,0.625,0,1,0,1,1,1,0,1,0.091,0,0,0,"red","cyan","null","null",1,2,0.716,0.625,0.701,0.38,FALSE,FALSE
"192",1,"4",195,433,"red","cyan","cyan","red","right","left","s","left","right","1","0",0.722,0.344,0,1,0,1,1,1,0,1,0.378,0,0,0.005,"cyan","null","null","red",1,2,0.722,0.609,0.689,0.344,FALSE,FALSE
"193",1,"4",196,735,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","0","1",0.591,0.638,0,0,0,1,1,0,0,0,0.047,0,0,0,"null","red","cyan","null",1,2,0.779,0.591,0.638,0.365,FALSE,FALSE
"194",1,"4",197,449,"red","cyan","red","cyan","left","right","s","left","right","1","0",0.766,0.347,1,0,0,1,1,0,0,1,0.419,0,0,0.005,"red","null","null","cyan",1,2,0.766,0.576,0.662,0.347,FALSE,FALSE
"195",1,"4",198,572,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","1",0.59,0.356,1,0,0,1,1,0,1,1,0.234,0,0,0,"null","red","null","cyan",1,2,0.746,0.59,0.647,0.356,FALSE,FALSE
"196",1,"4",199,452,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","0","0",0.679,0.372,1,0,0,1,1,0,1,1,0.307,0,0,0,"null","null","red","cyan",1,2,0.72,0.597,0.679,0.372,FALSE,FALSE
"197",1,"4",200,604,"red","cyan","cyan","red","middle_left","right","k","right","middle_left","0","0",0.379,0.598,0,0,1,1,1,0,1,0,0.219,0,0,0,"null","red","null","cyan",1,2,0.703,0.598,0.695,0.379,FALSE,FALSE
"198",2,"1",2,1168,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.24,0.622,1,0,1,1,1,0,1,0,0.382,0,4,0,"null","null","blue","orange",1,1,0.738,0.55,0.622,0.24,FALSE,FALSE
"199",2,"1",3,754,"blue","orange","blue","orange","right","left","k","right","left","0","0",0.215,0.749,0,1,0,1,1,1,0,0,0.534,0,4,0,"orange","null","null","blue",1,1,0.749,0.578,0.623,0.215,FALSE,FALSE
"200",2,"1",4,401,"blue","orange","orange","blue","right","left","s","left","right","1","0",0.715,0.202,0,0,1,1,1,1,1,1,0.513,0,4,0.005,"orange","null","null","blue",1,1,0.715,0.563,0.625,0.202,FALSE,FALSE
"201",2,"1",5,2560,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.548,0.202,1,0,0,1,1,0,1,1,0.346,0,4,0.005,"null","orange","null","blue",1,1,0.725,0.548,0.637,0.202,FALSE,FALSE
"202",2,"1",6,1263,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","1",0.549,0.658,0,1,0,1,1,1,0,0,0.109,0,4,0.005,"null","blue","orange","null",1,1,0.73,0.549,0.658,0.196,FALSE,FALSE
"203",2,"1",7,503,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.712,0.721,0,0,0,1,1,0,1,0,0.00900000000000001,0,4,0,"orange","null","blue","null",1,1,0.712,0.564,0.721,0.215,FALSE,FALSE
"204",2,"1",8,510,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","0",0.562,0.224,0,0,0,1,1,0,0,1,0.338,0,4,0,"null","blue","null","orange",1,1,0.663,0.562,0.704,0.224,FALSE,FALSE
"205",2,"1",9,770,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.665,0.596,0,0,0,1,1,1,0,1,0.0690000000000001,0,4,0.005,"orange","blue","null","null",1,1,0.665,0.596,0.694,0.267,FALSE,FALSE
"206",2,"1",10,923,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.297,0.712,1,0,0,1,1,0,0,0,0.415,0,4,0,"null","null","blue","orange",1,1,0.697,0.582,0.712,0.297,FALSE,FALSE
"207",2,"1",11,1954,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","0",0.574,0.309,0,0,0,1,1,1,0,1,0.265,0,4,0.005,"null","blue","null","orange",1,1,0.711,0.574,0.734,0.309,FALSE,FALSE
"208",2,"1",12,1390,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","0","1",0.74,0.306,0,0,0,1,1,0,1,1,0.434,0,4,0,"null","null","orange","blue",1,1,0.734,0.576,0.74,0.306,FALSE,FALSE
"209",2,"1",15,460,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","0",0.7,0.788,1,1,0,1,1,1,0,0,0.0880000000000001,0,4,0.005,"orange","null","blue","null",1,1,0.7,0.612,0.788,0.268,FALSE,FALSE
"210",2,"1",16,1633,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.271,0.601,0,0,0,1,1,0,0,0,0.33,0,4,0,"null","orange","null","blue",1,1,0.706,0.601,0.792,0.271,FALSE,FALSE
"211",2,"1",17,533,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","0",0.697,0.615,0,0,0,1,1,0,1,1,0.082,0,4,0,"orange","blue","null","null",1,1,0.697,0.615,0.797,0.288,FALSE,FALSE
